nome,cognome,legislatura,incarico
CARLO,RUSSO,4,PRESIDENTE
CARLO,RUSSO,6,PRESIDENTE
CARLO,RUSSO,7,PRESIDENTE
GIANFRANCO,SABBATINI,7,VICEPRESIDENTE
GIANFRANCO,SABBATINI,8,VICEPRESIDENTE
LUCIANO,BARCA,5,VICEPRESIDENTE
LUCIANO,BARCA,6,VICEPRESIDENTE
LUCIANO,BARCA,7,VICEPRESIDENTE
LUCIANO,BARCA,9,PRESIDENTE
ELVIO ALFONSO,SALVATORE,7,PRESIDENTE
ELVIO ALFONSO,SALVATORE,7,SEGRETARIO
ELVIO ALFONSO,SALVATORE,8,PRESIDENTE
ELVIO ALFONSO,SALVATORE,8,VICEPRESIDENTE
EGIZIO,SANDOMENICO,8,SEGRETARIO
CARLO,SANGALLI,5,SEGRETARIO
GIORGIO,SANTUZ,7,VICEPRESIDENTE
GIORGIO,SANTUZ,9,SEGRETARIO
GIANNI,SAVOLDI,7,VICEPRESIDENTE
MARTINO,BARDOTTI,6,SEGRETARIO
DONATO,SCUTARI,6,SEGRETARIO
GIACOMO,SEDATI,1,SEGRETARIO
GIACOMO,SEDATI,2,SEGRETARIO
GIACOMO,SEDATI,4,PRESIDENTE
GIACOMO,SEDATI,6,PRESIDENTE
GABRIELE,SEMERARO,3,SEGRETARIO
GABRIELE,SEMERARO,3,PRESIDENTE
PIETRO,SERRENTINO,6,SEGRETARIO
STEFANO,SERVADEI,5,PRESIDENTE
STEFANO,SERVADEI,8,QUESTORE
MARCELLO,SGARLATA,6,SEGRETARIO
MARCELLO,SGARLATA,7,VICEPRESIDENTE
GIUSEPPE,SINESIO,5,VICEPRESIDENTE
GIUSEPPE,SINESIO,7,VICEPRESIDENTE
GIUSEPPE,SINESIO,8,VICEPRESIDENTE
FRANCESCO,SOBRERO,7,SEGRETARIO
ENRICO NICOLA,SPADOLA,3,SEGRETARIO
UGO,SPAGNOLI,4,VICEPRESIDENTE
UGO,SPAGNOLI,5,VICEPRESIDENTE
UGO,SPAGNOLI,5,SEGRETARIO
UGO,SPAGNOLI,6,VICEPRESIDENTE
UGO,SPAGNOLI,7,VICEPRESIDENTE
EDOARDO,SPERANZA,6,SEGRETARIO
ALDO,SPINELLI,6,SEGRETARIO
MARIO ANDREA,BARTOLINI,6,SEGRETARIO
MARIO ANDREA,BARTOLINI,7,VICEPRESIDENTE
MARIO ANDREA,BARTOLINI,8,SEGRETARIO
LIVIO,STEFANELLI,6,SEGRETARIO
CARLO,STELLA,7,SEGRETARIO
FERDINANDO,STORCHI,1,VICEPRESIDENTE
FERDINANDO,STORCHI,1,PRESIDENTE
FERDINANDO,STORCHI,2,PRESIDENTE
FERDINANDO,STORCHI,2,VICEPRESIDENTE
FERDINANDO,STORCHI,4,SEGRETARIO
FERDINANDO,STORCHI,5,SEGRETARIO
FIORENTINO,SULLO,1,SEGRETARIO
FIORENTINO,SULLO,2,VICEPRESIDENTE
FIORENTINO,SULLO,2,SEGRETARIO
FIORENTINO,SULLO,4,PRESIDENTE
FIORENTINO,SULLO,8,PRESIDENTE
MARIO,TAMINI,7,SEGRETARIO
DANILO,TANI,6,VICEPRESIDENTE
DANILO,TANI,7,VICEPRESIDENTE
ANTONIO,BASLINI,8,SEGRETARIO
ANTONIO,BASLINI,8,PRESIDENTE
ANTONIO,BASLINI,9,PRESIDENTE
ANTONIO,BASLINI,9,SEGRETARIO
MICHELE,TANTALO,6,QUESTORE
MICHELE,TANTALO,7,VICEPRESIDENTE
CESARE,TERRANOVA,6,SEGRETARIO
ADELIO,TERRAROLI,5,SEGRETARIO
GIANCARLO,TESINI,8,PRESIDENTE
ALDO,BASSI,4,SEGRETARIO
ALDO,BASSI,7,VICEPRESIDENTE
ALDO,BASSI,7,SEGRETARIO
GIUSEPPE,TOCCO,6,VICEPRESIDENTE
RENATO,TOZZI CONDIVI,2,VICEPRESIDENTE
RENATO,TOZZI CONDIVI,2,PRESIDENTE
RENATO,TOZZI CONDIVI,3,PRESIDENTE
RENATO,TOZZI CONDIVI,4,VICEPRESIDENTE
ADOLFO,BATTAGLIA,8,PRESIDENTE
RUBES,TRIVA,9,QUESTORE
ANTONELLO,TROMBADORI,8,SEGRETARIO
FERDINANDO,TRUZZI,3,VICEPRESIDENTE
FERDINANDO,TRUZZI,4,VICEPRESIDENTE
FERDINANDO,TRUZZI,5,PRESIDENTE
FERDINANDO,TRUZZI,6,PRESIDENTE
FRANCESCO,TURNATURI,2,SEGRETARIO
FRANCESCO,TURNATURI,6,VICEPRESIDENTE
GIACINTO,URSO,6,VICEPRESIDENTE
GIACINTO,URSO,7,PRESIDENTE
GIACINTO,URSO,8,PRESIDENTE
MARIO,VAGHI,6,SEGRETARIO
PAOLO,BATTINO VITTORELLI,7,PRESIDENTE
PANCRAZIO ANTONINO,DE PASQUALE,4,VICEPRESIDENTE
MAURO,DUTTO,9,PRESIDENTE
MARIO,VALIANTE,5,SEGRETARIO
GIOVANNI,GORIA,8,PRESIDENTE
BRUNO,VECCHIARELLI,6,VICEPRESIDENTE
BRUNO,VECCHIARELLI,7,PRESIDENTE
OSCAR LUIGI,SCALFARO,1,SEGRETARIO
OSCAR LUIGI,SCALFARO,1,RELATORE
OSCAR LUIGI,SCALFARO,1,VICEPRESIDENTE
OSCAR LUIGI,SCALFARO,3,PRESIDENTE
OSCAR LUIGI,SCALFARO,4,PRESIDENTE
OSCAR LUIGI,SCALFARO,4,VICEPRESIDENTE
OSCAR LUIGI,SCALFARO,6,VICEPRESIDENTE
OSCAR LUIGI,SCALFARO,7,VICEPRESIDENTE
OSCAR LUIGI,SCALFARO,8,VICEPRESIDENTE
OSCAR LUIGI,SCALFARO,9,VICEPRESIDENTE
OSCAR LUIGI,SCALFARO,9,PRESIDENTE
ALDO,VENTURINI,3,SEGRETARIO
ALDO,VENTURINI,7,QUESTORE
ALDO,VENTURINI,7,VICEPRESIDENTE
GIUSEPPE,VENTUROLI,6,VICEPRESIDENTE
GIUSEPPE,VENTUROLI,6,SEGRETARIO
VERALDO,VESPIGNANI,4,SEGRETARIO
VERALDO,VESPIGNANI,5,SEGRETARIO
VERALDO,VESPIGNANI,5,VICEPRESIDENTE
VERALDO,VESPIGNANI,6,VICEPRESIDENTE
UGO,VETERE,6,VICEPRESIDENTE
UGO,VETERE,6,SEGRETARIO
MARIO,BECCARIA,6,SEGRETARIO
RUGGERO,VILLA,6,VICEPRESIDENTE
RUGGERO,VILLA,7,VICEPRESIDENTE
BRUNO UMBERTO,VINCENZI,8,SEGRETARIO
BRUNO UMBERTO,VINCENZI,9,VICEPRESIDENTE
BENIGNO,ZACCAGNINI,2,PRESIDENTE
BENIGNO,ZACCAGNINI,5,VICEPRESIDENTE
BENIGNO,ZACCAGNINI,6,VICEPRESIDENTE
AMOS,ZANIBELLI,3,VICEPRESIDENTE
MICHELE,ZOLLA,10,VICEPRESIDENTE
PIETRO,ZOPPI,10,SEGRETARIO
GIOVANNI FRANCESCO,ALLIATA DI MONTEREALE,1,SEGRETARIO
LEONETTO,AMADEI,Costituente,SEGRETARIO
LEONETTO,AMADEI,3,VICEPRESIDENTE
ALFREDO,AMATUCCI,1,VICEPRESIDENTE
ALFREDO,AMATUCCI,2,VICEPRESIDENTE
ALFREDO,AMATUCCI,2,PRESIDENTE
ALFREDO,AMATUCCI,3,PRESIDENTE
GASPARE,AMBROSINI,1,PRESIDENTE
PIETRO,AMENDOLA,1,SEGRETARIO
PIETRO,AMENDOLA,1,VICEPRESIDENTE
PIETRO,AMENDOLA,2,SEGRETARIO
PIETRO,AMENDOLA,3,VICEPRESIDENTE
PIETRO,AMENDOLA,3,SEGRETARIO
FERDINANDO,AMICONI,3,SEGRETARIO
NICOLA,ANGELUCCI,2,VICEPRESIDENTE
GIUSEPPE,ARCAINI,2,VICEPRESIDENTE
MARIO,ASSENNATO,2,SEGRETARIO
MARIO,ASSENNATO,2,VICEPRESIDENTE
MARIO,ASSENNATO,3,VICEPRESIDENTE
MARIO,ASSENNATO,3,SEGRETARIO
SILVANO,BARESI,2,SEGRETARIO
ATTILIO,BARTOLE,3,SEGRETARIO
GIROLAMO,BELLAVISTA,Costituente,SEGRETARIO
GIROLAMO,BELLAVISTA,1,VICEPRESIDENTE
GIROLAMO,BELLAVISTA,1,SEGRETARIO
LUIGI,BENNANI,1,PRESIDENTE
LUIGI,BENNANI,1,VICEPRESIDENTE
ANTONIO,BERNIERI,1,SEGRETARIO
MARIO,BERRY,3,SEGRETARIO
FRANCESCO GIORGIO,BETTIOL,2,SEGRETARIO
LORENZO,BIASUTTI,1,SEGRETARIO
LORENZO,BIASUTTI,2,SEGRETARIO
LORENZO,BIASUTTI,3,SEGRETARIO
LUIGI,BIMA,2,SEGRETARIO
GIUSEPPE,BOGONI,3,SEGRETARIO
GIUSEPPE MARIO,BOIDI,2,SEGRETARIO
GIOVANNI,BOTTONELLI,1,SEGRETARIO
CESARE,BENSI,1,SEGRETARIO
CESARE,BENSI,2,SEGRETARIO
UBERTO,BREGANZE,2,SEGRETARIO
UBERTO,BREGANZE,3,VICEPRESIDENTE
FRANCESCO,CACCIATORE,3,SEGRETARIO
MICHELE,CAMPOSARCUNO,1,SEGRETARIO
RENATO,CAPPUGI,2,VICEPRESIDENTE
MASSIMO,CAPRARA,2,SEGRETARIO
MASSIMO,CAPRARA,3,VICEPRESIDENTE
ANGELO,CARBONI,Costituente,SEGRETARIO
ANTONIO,CARCATERRA,1,VICEPRESIDENTE
ANTONIO,CARCATERRA,1,SEGRETARIO
EDGARDO,CASTELLI,3,PRESIDENTE
VINCENZO,CAVALLARI,1,SEGRETARIO
VINCENZO,CAVALLARI,2,SEGRETARIO
SEVERINO,CAVERI,3,SEGRETARIO
DOMENICO,CHIARAMELLO,2,SEGRETARIO
DOMENICO,CHIARAMELLO,2,QUESTORE
FRANCESCO,COLITTO,Costituente,SEGRETARIO
FRANCESCO,COLITTO,1,SEGRETARIO
FRANCESCO,COLITTO,1,QUESTORE
FRANCESCO,COLITTO,2,PRESIDENTE
FRANCESCO,COLITTO,2,VICEPRESIDENTE
FRANCESCO,COLITTO,3,VICEPRESIDENTE
FRANCESCO,CONCETTI,1,SEGRETARIO
BRUNO,CORBI,Costituente,SEGRETARIO
BRUNO,CORBI,2,SEGRETARIO
EPICARMO,CORBINO,1,PRESIDENTE
GIACOMO,CORONA,2,VICEPRESIDENTE
GIACOMO,CORONA,2,SEGRETARIO
GIACOMO,CORONA,3,VICEPRESIDENTE
MARIO,COTELLESSA,3,PRESIDENTE
CARLO,CREMASCHI,1,SEGRETARIO
IVANO,CURTI,2,SEGRETARIO
ANTONINO,CUTTITTA,3,SEGRETARIO
NICOLO',DI BERNARDO,2,SEGRETARIO
RAFFAELE,DI NARDO,3,SEGRETARIO
ANTIGONO,DONATI,1,SEGRETARIO
ANTON,EBNER,1,SEGRETARIO
ANTON,EBNER,2,SEGRETARIO
ARNALDO,FABRIANI,1,SEGRETARIO
FRANCESCO,FRANCESCHINI,2,SEGRETARIO
FRANCESCO,FRANCESCHINI,3,VICEPRESIDENTE
RENZO,FRANZO,1,SEGRETARIO
RENZO,FRANZO,2,SEGRETARIO
RENZO,FRANZO,3,SEGRETARIO
GERARDO,BIANCO,10,VICEPRESIDENTE
GERARDO,BIANCO,10,PRESIDENTE
ENZO,GIACCHERO,1,SEGRETARIO
GIOVANNI,GIAVI,1,VICEPRESIDENTE
PIETRO,GRIFONE,1,SEGRETARIO
PIETRO,GRIFONE,2,SEGRETARIO
PIETRO,GRIFONE,3,VICEPRESIDENTE
RENZO,HELFER,3,SEGRETARIO
GABRIELE,INVERNIZZI,2,SEGRETARIO
ALBERTO,JACOMETTI,2,VICEPRESIDENTE
DAVIDE ULISSE,LAJOLO,3,VICEPRESIDENTE
TARCISIO,LONGONI,2,SEGRETARIO
TARCISIO,LONGONI,3,SEGRETARIO
ROBERTO,LUCIFERO,2,VICEPRESIDENTE
LUCIO MARIO,LUZZATTO,1,SEGRETARIO
LUCIO MARIO,LUZZATTO,2,VICEPRESIDENTE
LUCIO MARIO,LUZZATTO,3,VICEPRESIDENTE
CLEMENTE,MAGLIETTA,2,SEGRETARIO
ARISTODEMO,MANIERA,2,SEGRETARIO
VITTORIO,MARANGONE,2,SEGRETARIO
VITTORIO,MARANGONE,2,VICEPRESIDENTE
FRANCESCO,MARENGHI,2,VICEPRESIDENTE
GUIDO,MARTUSCELLI,2,SEGRETARIO
VITTORIO EMANUELE,MARZOTTO,2,VICEPRESIDENTE
GIANCARLO,MATTEOTTI,2,VICEPRESIDENTE
CRESCENZO,MAZZA,1,SEGRETARIO
CRESCENZO,MAZZA,2,SEGRETARIO
NATALE,MENOTTI,2,SEGRETARIO
MARIO,ZAGARI,5,VICEPRESIDENTE
GIUSEPPE,ZAMBERLETTI,9,SEGRETARIO
AMOS,ZANIBELLI,4,PRESIDENTE
AMOS,ZANIBELLI,6,PRESIDENTE
MICHELE,ZOLLA,8,VICEPRESIDENTE
PIETRO,ZOPPI,7,SEGRETARIO
PIETRO,ZOPPI,8,SEGRETARIO
PIETRO,ZOPPI,9,SEGRETARIO
GIUSEPPE,ALESSI,5,VICEPRESIDENTE
GIUSEPPE,ALESSI,5,PRESIDENTE
LEONETTO,AMADEI,4,PRESIDENTE
GIUSEPPE,AMASIO,5,SEGRETARIO
ALFREDO,AMATUCCI,4,PRESIDENTE
PIETRO,AMENDOLA,4,VICEPRESIDENTE
GIUSEPPE,ANGELINI,4,SEGRETARIO
CESARE,BARONI,5,PRESIDENTE
ATTILIO,BARTOLE,4,SEGRETARIO
ATTILIO,BARTOLE,5,SEGRETARIO
GIUSEPPE,BASILE,4,SEGRETARIO
ALBERTO,BEMPORAD,8,VICEPRESIDENTE
ALBERTO,BEMPORAD,8,PRESIDENTE
GIANFILIPPO,BENEDETTI,6,VICEPRESIDENTE
GERARDO,BIANCHI,5,VICEPRESIDENTE
LORENZO,BIASUTTI,4,SEGRETARIO
CESARE,BENSI,4,VICEPRESIDENTE
CESARE,BENSI,5,PRESIDENTE
UBERTO,BREGANZE,4,PRESIDENTE
UBERTO,BREGANZE,4,VICEPRESIDENTE
FRANCESCO,CACCIATORE,4,VICEPRESIDENTE
FRANCESCO,CACCIATORE,5,VICEPRESIDENTE
MASSIMO,CAPRARA,4,VICEPRESIDENTE
GUIDO,BERNARDI,5,SEGRETARIO
GUIDO,BERNARDI,8,PRESIDENTE
GIACOMO,CORONA,4,VICEPRESIDENTE
AURELIO,CURTI,4,VICEPRESIDENTE
IVANO,CURTI,4,VICEPRESIDENTE
ANTONINO,CUTTITTA,4,SEGRETARIO
ANTONINO,CUTTITTA,5,SEGRETARIO
PIERANTONINO,BERTE',6,VICEPRESIDENTE
LUIGI,BERTOLDI,4,VICEPRESIDENTE
NINO,D'IPPOLITO,5,VICEPRESIDENTE
RAFFAELE,DI NARDO,4,SEGRETARIO
RAFFAELE,DI PRIMIO,5,VICEPRESIDENTE
LORIS,BIAGIONI,6,VICEPRESIDENTE
VIRGILIO,FAILLA,4,VICEPRESIDENTE
VIRGILIO,FAILLA,4,SEGRETARIO
GIUSEPPE,FASOLI,5,SEGRETARIO
NICOLA,FORTINI,4,VICEPRESIDENTE
NICOLA,FOSCHINI,5,SEGRETARIO
FRANCESCO,FRANCESCHINI,4,PRESIDENTE
FORTUNATO,BIANCHI,5,SEGRETARIO
PASQUALE,FRANCO,4,SEGRETARIO
RENZO,FRANZO,4,SEGRETARIO
GERARDO,BIANCO,9,PRESIDENTE
ODDO,BIASINI,5,VICEPRESIDENTE
ODDO,BIASINI,6,VICEPRESIDENTE
ODDO,BIASINI,6,PRESIDENTE
ODDO,BIASINI,8,PRESIDENTE
ODDO,BIASINI,9,VICEPRESIDENTE
AGOSTINO,BIGNARDI,4,SEGRETARIO
AGOSTINO,BIGNARDI,5,SEGRETARIO
FELICIANO,GRANATI,4,SEGRETARIO
DANTE,GRAZIOSI,5,PRESIDENTE
ANTONIO,GREPPI,4,PRESIDENTE
ANTONIO,GREPPI,4,VICEPRESIDENTE
ALBERTO,JACOMETTI,4,VICEPRESIDENTE
DAVIDE ULISSE,LAJOLO,4,QUESTORE
DAVIDE ULISSE,LAJOLO,5,VICEPRESIDENTE
GIORGIO,LA PIRA,7,VICEPRESIDENTE
STEFANO,LENOCI,4,SEGRETARIO
TARCISIO,LONGONI,5,VICEPRESIDENTE
LUCIO MARIO,LUZZATTO,5,VICEPRESIDENTE
CLEMENTE,MAGLIETTA,3,VICEPRESIDENTE
FRANCESCO,MARENGHI,3,VICEPRESIDENTE
EDOARDO ANGELO,MARTINO,3,SEGRETARIO
GIANCARLO,MATTEOTTI,3,VICEPRESIDENTE
PASQUALE,MAULINI,5,VICEPRESIDENTE
CLAUDIO,MERENDA,3,SEGRETARIO
CLAUDIO,MERENDA,4,SEGRETARIO
SILVIO,MESSINETTI,4,VICEPRESIDENTE
GIOVANNI BATTISTA,MIGLIORI,1,PRESIDENTE
GIOVANNI BATTISTA,MIGLIORI,1,VICEPRESIDENTE
GIORGIO,BOGI,10,PRESIDENTE
ROCCO,MINASI,2,SEGRETARIO
ROCCO,MINASI,4,SEGRETARIO
ROCCO,MINASI,5,SEGRETARIO
ANSELMO,BOLDRIN,5,SEGRETARIO
ANSELMO,BOLDRIN,6,SEGRETARIO
ANSELMO,BOLDRIN,7,VICEPRESIDENTE
ANTONIO,MONTANTI,5,SEGRETARIO
REGINALDO,MONTICELLI,1,SEGRETARIO
COSTANTINO,MORTATI,Costituente,VICEPRESIDENTE
ARRIGO,BOLDRINI,1,SEGRETARIO
ARRIGO,BOLDRINI,4,VICEPRESIDENTE
ARRIGO,BOLDRINI,5,VICEPRESIDENTE
ARRIGO,BOLDRINI,6,VICEPRESIDENTE
EUGENIO,MUSOLINO,2,VICEPRESIDENTE
CARLO,MUSSA IVALDI VERCELLI,5,VICEPRESIDENTE
OTELLO,NANNUZZI,3,SEGRETARIO
OTELLO,NANNUZZI,4,SEGRETARIO
ALDO,NATOLI,4,VICEPRESIDENTE
RANDOLFO,PACCIARDI,2,VICEPRESIDENTE
RANDOLFO,PACCIARDI,3,PRESIDENTE
NICOLA,PAGLIARANI,5,SEGRETARIO
VITTORIO,PERTUSIO,1,VICEPRESIDENTE
GIOVANNI,PETRUCCI,3,VICEPRESIDENTE
GILBERTO,BONALUMI,8,VICEPRESIDENTE
GILBERTO,BONALUMI,9,VICEPRESIDENTE
FRANCESCO,PEZZINO,5,SEGRETARIO
RENZO,PIGNI,5,SEGRETARIO
MARIANO,PINTUS,3,SEGRETARIO
GIOVANNI BATTISTA,PITZALIS,5,SEGRETARIO
EMO,BONIFAZI,7,VICEPRESIDENTE
GIUSEPPE,RAPELLI,1,PRESIDENTE
GIUSEPPE,RAPELLI,1,VICEPRESIDENTE
GIUSEPPE,RAPELLI,2,PRESIDENTE
GIUSEPPE,RAPELLI,2,VICEPRESIDENTE
GIANLUCA,FUSILLI,17,CAPOGRUPPO
NICOLA,STUMPO,18,CAPOGRUPPO
NICOLA,STUMPO,18,PRESIDENTE
ANTONIO,VISCOMI,18,PRESIDENTE
ANTONIO,VISCOMI,18,CAPOGRUPPO
PAOLO,PARENTELA,18,CAPOGRUPPO
ROBERTO,OCCHIUTO,18,CAPOGRUPPO
ALESSANDRO,MELICCHIO,18,SEGRETARIO
ALESSANDRO,MELICCHIO,18,CAPOGRUPPO
GIULIO CESARE,SOTTANELLI,19,SEGRETARIO
GIULIO CESARE,SOTTANELLI,19,CAPOGRUPPO
ANDREA,CAROPPO,19,CAPOGRUPPO
ROBERTO,BAGNASCO,19,CAPOGRUPPO
FEDERICO,FORNARO,19,PRESIDENTE
MAURO ANTONIO DONATO,LAUS,19,CAPOGRUPPO
ALESSANDRO,CATTANEO,19,CAPOGRUPPO
FRANCESCO,GALLO,19,CAPOGRUPPO
MARCO,OSNATO,19,PRESIDENTE
VIRGINIO,MEROLA,19,CAPOGRUPPO
CALOGERO,PISANO,19,CAPOGRUPPO
CALOGERO,PISANO,19,VICEPRESIDENTE
CALOGERO,PISANO,19,SEGRETARIO
EDOARDO,ZIELLO,19,SEGRETARIO
ALESSANDRO,PALOMBI,19,VICEPRESIDENTE
ALESSANDRO MANUEL,BENVENUTO,19,QUESTORE
LUCIANO,CANTONE,19,SEGRETARIO
GIACOMO DIEGO,GATTA,19,COORDINATORE INCOMPATIBILITA'
GIACOMO DIEGO,GATTA,19,VICEPRESIDENTE
GIACOMO DIEGO,GATTA,19,CAPOGRUPPO
MAURO,D'ATTIS,19,VICEPRESIDENTE
UBALDO,PAGANO,19,CAPOGRUPPO
ROBERTO,PELLA,19,PRESIDENTE
ROBERTO,PELLA,19,CAPOGRUPPO
ETTORE,ROSATO,19,PRESIDENTE
ETTORE,ROSATO,19,SEGRETARIO
ETTORE,ROSATO,19,CAPOGRUPPO
PIERO,DE LUCA,19,CAPOGRUPPO
FRANCESCO,BATTISTONI,19,VICEPRESIDENTE
MAURO,ROTELLI,19,PRESIDENTE
MASSIMILIANO,PANIZZUT,19,CAPOGRUPPO
LUCA,PASTORINO,19,SEGRETARIO
LUCA,PASTORINO,19,CAPOGRUPPO
DIETER,STEGER,19,CAPOGRUPPO
NICOLA,FRATOIANNI,19,CAPOGRUPPO
CIRO,MASCHIO,19,PRESIDENTE
EMILIANO,FENU,19,CAPOGRUPPO
GIANMAURO,DELL'OLIO,19,CAPOGRUPPO
GIANMAURO,DELL'OLIO,19,VICEPRESIDENTE
ROBERTO,MORASSUT,19,CAPOGRUPPO
ROBERTO,MORASSUT,19,VICEPRESIDENTE
PASQUALINO,PENZA,19,SEGRETARIO
FABRIZIO,CECCHETTI,19,SEGRETARIO
ANTHONY EMANUELE,BARBAGALLO,19,CAPOGRUPPO
ANTHONY EMANUELE,BARBAGALLO,19,SEGRETARIO
MARCO,GRIMALDI,19,CAPOGRUPPO
GIULIO CARLO DANILO,TREMONTI,19,PRESIDENTE
MASSIMO,BITONCI,19,CAPOGRUPPO
DOMENICO,FURGIUELE,19,SEGRETARIO
ANTONIO,D'ALESSIO,19,CAPOGRUPPO
DEVIS,DORI,19,VICEPRESIDENTE
DEVIS,DORI,19,CAPOGRUPPO
MAURO,DEL BARBA,19,CAPOGRUPPO
MAURO,DEL BARBA,19,SEGRETARIO
MARCO,FURFARO,19,CAPOGRUPPO
FILIPPO,SCERRA,19,QUESTORE
UGO,CAPPELLACCI,19,PRESIDENTE
GIUSEPPE,BICCHIELLI,19,CAPOGRUPPO
PAOLO,BARELLI,19,CAPOGRUPPO
GIULIO,CENTEMERO,19,CAPOGRUPPO
ROSSANO,SASSO,19,CAPOGRUPPO
MARCO,PELLEGRINI,19,CAPOGRUPPO
PIERO FRANCO,FASSINO,19,VICEPRESIDENTE
LUCA,SBARDELLA,19,CAPOGRUPPO
LUCIANO,CIOCCHETTI,19,VICEPRESIDENTE
RICCARDO,DE CORATO,19,CAPOGRUPPO
RICCARDO,DE CORATO,19,VICEPRESIDENTE
GIANGIACOMO,CALOVINI,19,CAPOGRUPPO
TOMMASO,FOTI,19,CAPOGRUPPO
DAVIDE,AIELLO,19,CAPOGRUPPO
VITO,DE FILIPPO,18,CAPOGRUPPO
GRAZIANO,DELRIO,18,CAPOGRUPPO
GRAZIANO,DELRIO,18,VICEPRESIDENTE
ROBERTO,OCCHIUTO,17,VICEPRESIDENTE
ROBERTO,SIMONETTI,17,SEGRETARIO
ROBERTO,SIMONETTI,17,CAPOGRUPPO
SETTIMO,NIZZI,17,CAPOGRUPPO
GIOVANNI,PALLADINO,17,CAPOGRUPPO
ROBERTO,TRAVERSI,18,CAPOGRUPPO
MARCO,RIZZONE,18,CAPOGRUPPO
ROBERTO,BAGNASCO,18,CAPOGRUPPO
COSIMO MARIA,FERRI,18,CAPOGRUPPO
GIANLUCA,VACCA,18,CAPOGRUPPO
CLAUDIO,BORGHI,18,CAPOGRUPPO
CLAUDIO,BORGHI,18,PRESIDENTE
SESTINO,GIACOMONI,18,VICEPRESIDENTE
SESTINO,GIACOMONI,18,PRESIDENTE
ALESSANDRO,AMITRANO,18,SEGRETARIO
ANTONIO,FEDERICO,18,CAPOGRUPPO
ANTONIO,FEDERICO,18,SEGRETARIO
ROBERTO,FICO,18,PRESIDENTE
GIANLUCA,RIZZO,18,PRESIDENTE
CARLO,PIASTRA,18,VICEPRESIDENTE
MAURO,D'ATTIS,18,CAPOGRUPPO
FRANCESCO,ACQUAROLI,18,CAPOGRUPPO
ERASMO,PALAZZOTTO,18,SEGRETARIO
ERASMO,PALAZZOTTO,18,CAPOGRUPPO
ERASMO,PALAZZOTTO,18,PRESIDENTE
FRANCESCO,BOCCIA,18,CAPOGRUPPO
ETTORE,ROSATO,18,VICEPRESIDENTE
ETTORE,ROSATO,18,PRESIDENTE
GUGLIELMO,PICCHI,18,SEGRETARIO
VITTORIO,FERRARESI,18,SEGRETARIO
SALVATORE,CAIATA,18,VICEPRESIDENTE
GIOVANNI BATTISTA,TOMBOLATO,18,SEGRETARIO
MANFREDI,POTENTI,18,VICEPRESIDENTE
MANFREDI,POTENTI,18,SEGRETARIO
VINCENZO,SPADAFORA,18,SEGRETARIO
CARMELO,LO MONTE,18,SEGRETARIO
CARMELO,LO MONTE,18,CAPOGRUPPO
FILIPPO GIUSEPPE,PERCONTI,18,CAPOGRUPPO
PIER LUIGI,BERSANI,18,CAPOGRUPPO
ETTORE GUGLIELMO,EPIFANI,18,CAPOGRUPPO
GIUSEPPE,BRESCIA,18,PRESIDENTE
ALBERTO,PAGANI,18,CAPOGRUPPO
GUGLIELMO,GOLINELLI,18,SEGRETARIO
STEFANO,FASSINA,18,SEGRETARIO
STEFANO,FASSINA,18,CAPOGRUPPO
LUCA,MIGLIORINO,18,CAPOGRUPPO
LUCA,MIGLIORINO,18,VICEPRESIDENTE
GIANLUCA,BENAMATI,18,CAPOGRUPPO
GIANLUCA,BENAMATI,18,VICEPRESIDENTE
MASSIMILIANO,PANIZZUT,18,CAPOGRUPPO
PAOLO,LATTANZIO,18,CAPOGRUPPO
NUNZIO,ANGIOLA,18,SEGRETARIO
NUNZIO,ANGIOLA,18,VICEPRESIDENTE
ROBERTO,SPERANZA,18,CAPOGRUPPO
ANTONELLO,GIACOMELLI,18,VICEPRESIDENTE
ROBERTO,ROSSINI,18,SEGRETARIO
FILIPPO,GALLINELLA,18,PRESIDENTE
GIANNI,TONELLI,18,SEGRETARIO
GIORGIO,LOVECCHIO,18,VICEPRESIDENTE
GIORGIO,LOVECCHIO,18,SEGRETARIO
GIORGIO,LOVECCHIO,18,CAPOGRUPPO
EMANUELE,CESTARI,18,CAPOGRUPPO
ANTONIO,PENTANGELO,18,CAPOGRUPPO
DAVID,ERMINI,18,CAPOGRUPPO
GIUSEPPE ERCOLE,BELLACHIOMA,18,SEGRETARIO
GIUSEPPE ERCOLE,BELLACHIOMA,18,CAPOGRUPPO
PAOLO,SIANI,18,VICEPRESIDENTE
PAOLO,SIANI,18,CAPOGRUPPO
STEFANO,VIGNAROLI,18,PRESIDENTE
STEFANO,VIGNAROLI,18,CAPOGRUPPO
SANTI,CAPPELLANI,18,SEGRETARIO
STEFANO,MUGNAI,18,CAPOGRUPPO
PIETRO,PITTALIS,18,CAPOGRUPPO
PIETRO,PITTALIS,18,VICEPRESIDENTE
GIANFRANCO,DI SARNO,18,SEGRETARIO
GIANFRANCO,DI SARNO,18,CAPOGRUPPO
SERSE,SOVERINI,18,CAPOGRUPPO
CAMILLO,D'ALESSANDRO,18,SEGRETARIO
CAMILLO,D'ALESSANDRO,18,VICEPRESIDENTE
CAMILLO,D'ALESSANDRO,18,CAPOGRUPPO
FEDERICO,MOLLICONE,18,CAPOGRUPPO
ANDREA,VALLASCAS,18,CAPOGRUPPO
